run,evaluations,avg_fitness,best_fitness
27,2625,24346000,50000000
27,2750,25334000,65000000
27,2875,26126000,65000000
27,3000,26946000,65000000
27,3125,28058000,65000000
27,3250,28878000,65000000
27,3375,30290000,65000000
27,3500,30960000,65000000
27,3625,31868000,65000000
27,3750,32494000,65000000
27,3875,33262000,65000000
27,4000,34290000,65000000
27,4125,35132000,65000000
27,4250,36134000,65000000
27,4375,36966000,65000000
27,4500,37920000,65000000
27,4625,38960000,65000000
27,4750,39944000,65000000
27,4875,40792000,65000000
27,5000,41620000,68500000
28,250,-56366000,17500000
28,375,-34172000,17500000
28,500,-7642000,20000000
28,625,3724000,20000000
28,750,5464000,24000000
28,875,6798000,24000000
28,1000,8586000,31000000
28,1125,10284000,31000000
28,1250,11140000,31000000
28,1375,12534000,31000000
28,1500,13594000,32000000
28,1625,14476000,32000000
28,1750,15370000,32000000
28,1875,16430000,35500000
28,2000,17174000,35500000
28,2125,17966000,35500000
28,2250,18702000,35500000
28,2375,19388000,41000000
28,2500,19970000,41000000
28,2625,20482000,46500000
28,2750,21408000,46500000
28,2875,22370000,46500000
28,3000,23036000,46500000
28,3125,23574000,46500000
28,3250,24262000,46500000
28,3375,25464000,47500000
28,3500,26096000,47500000
28,3625,26854000,47500000
28,3750,27448000,47500000
28,3875,28440000,52000000
28,4000,29040000,52000000
28,4125,29874000,52000000
28,4250,30466000,52000000
28,4375,31172000,53000000
28,4500,32212000,61000000
28,4625,32922000,66500000
28,4750,33766000,66500000
28,4875,34242000,66500000
28,5000,34814000,66500000
29,250,-55610000,16500000
29,375,-30246000,16500000
29,500,-5952000,24000000
29,625,4282000,25500000
29,750,5964000,31000000
29,875,7604000,31000000
29,1000,9146000,31000000
29,1125,10762000,32500000
29,1250,12180000,32500000
29,1375,13654000,32500000
29,1500,15114000,35000000
29,1625,16288000,35000000
29,1750,17338000,35000000
29,1875,18488000,35000000
29,2000,19390000,37500000
29,2125,20204000,37500000
29,2250,21144000,37500000
29,2375,22204000,37500000
29,2500,22882000,37500000
29,2625,23800000,40500000
29,2750,24616000,41000000
29,2875,25642000,41000000
29,3000,26484000,52500000
29,3125,27346000,52500000
29,3250,27904000,52500000
29,3375,28842000,52500000
29,3500,29614000,52500000
29,3625,30520000,52500000
29,3750,31462000,52500000
29,3875,32190000,52500000
29,4000,32712000,52500000
29,4125,33164000,52500000
29,4250,33876000,53500000
29,4375,34524000,57000000
29,4500,35000000,57000000
29,4625,35556000,57000000
29,4750,36036000,71000000
29,4875,36862000,71000000
29,5000,37332000,71000000
